,city,price,rating,store,title,ulasan
12701,Jakarta Pusat,1.300.000,4.0,"
Hi Phone
",Xiaomi Mi 5 - 32GB Internal - RAM 3GB - Support NFC,3
12702,Jakarta Pusat,980.000,4.9,"
Hi Phone
",XIAOMI NOTE BAMBOO GARANSI DISTRIBUTOR 1 TAHUN,22
12703,Jakarta Pusat,1.615.000,5.0,"
VIP Cellular
",Smartphone Protruly V10S 64GB 4GB Ram NEW Garansi 1 Tahun,19
12704,Kab. Bekasi,3.299.000,4.7,"
Bahari Cell
",REALME 3 PRO RAM 6 - 128 GB,25
12705,Kab. Bekasi,2.850.000,0,"
Bahari Cell
",REALME 3 PRO RAM 6 - 64 GB,0
12706,Cilegon,2.999.000,0,"
warung data selluler
",REALME 5 PRO NEW RAM 4GB ROM 128GB ORIGINAL GARANSI RESMI,0
12707,Kab. Bekasi,2.680.000,5.0,"
Bahari Cell
",REALME 3 PRO RAM 4 - 64 GB,5
12708,Jakarta Selatan,2.850.000,0,"
HENDRI SARTONO
",Oppo F11,0
12709,Kab. Bekasi,3.150.000,5.0,"
Bahari Cell
",ASUS ZENFONE MAX PRO M2 RAM 6 - 64 GB,10
12710,Kab. Bekasi,3.630.000,5.0,"
Bahari Cell
",REALME X,1
12711,Kab. Bekasi,3.020.000,5.0,"
Bahari Cell
",VIVO Z1 PRO RAM 4 - 64 GB,1
12712,Kab. Bekasi,2.790.000,5.0,"
Bahari Cell
",REALME 5 PRO RAM 4 - 128 GB,1
12713,Sukoharjo,9.500.000,0,"
Mas Joko Camera
",Huawei P30 Baru Bonus FreeLace,0
12714,Kab. Tangerang,3.850.000,0,"
Melinda
",vivo y83 pri,0
12715,Kab. Tangerang,3.400.000,0,"
Melinda
",samsung A7 2018,0
12716,Kab. Tangerang,2.660.000,0,"
Melinda
",oppo A7 2019,0
12717,Bogor,3.000.000,0,"
mohamad ferdin
",vivo v15,0
12718,Jakarta Pusat,4.940.000,0,"
Fitri Sandra
",SAMSUNG A70 RAM 6GB INTERNAL 128GB NEW SEIN,0
12719,Magetan,1.600.000,0,"
Weni setyo Pambudi
",SAMSUNG A5 2017,0
12720,Jakarta Pusat,655.000,0,"
Hose Shop
",smartphone TCL 3S 4G Lte 2GB Ram 16GB Rom 1 tahun Garansi,0
12721,Jakarta Pusat,1.615.000,5.0,"
Hose Shop
",Smartphone Protruly V10S 64GB 4GB Ram NEW,2
12722,Jakarta Pusat,990.000,5.0,"
Hose Shop
",Smartphone Changhong R8 Ram 4GB Rom 64gb,3
12723,Jakarta Pusat,1.215.000,4.5,"
Hose Shop
",Philips s562z Ram 4GB Rom 64gb New,4
12724,Jakarta Pusat,1.050.000,5.0,"
Hose Shop
",China Mobile N3 3GB 32GB M850 FHD NFC QuickCharge 3.0 SD,5
12725,Jakarta Pusat,1.275.000,4.9,"
Hose Shop
",Blackview S8 Ram 4GB 64GB Black View NEW BNIB,14
12726,Jakarta Pusat,1.165.000,5.0,"
Hose Shop
",Smart Phone OBXIN 4G PLUS V16 64GB RAM 4GB Cloud,1
12727,Kab. Bekasi,1.950.000,4.6,"
Bahari Cell
",REALME 3 RAM 3 - 64 GB,5
12728,Jakarta Pusat,1.615.000,5.0,"
Hi Phone
",ProTrully Darling V10S - Ram 4GB Internal 64GB - NFC - VR Camera,6
12729,Jakarta Pusat,1.215.000,4.7,"
Hi Phone
",Philips S562z - 4GB Ram 64 GB Internal - Garansi,3
12730,Jakarta Pusat,990.000,5.0,"
Hi Phone
",Changhong R8 - 4GB Ram 64 GB Internal - Garansi,3
12731,Jakarta Pusat,1.875.000,4.9,"
Hi Phone
",Gome U9 - Ram 6GB Internal 64GB - Face ID - Garansi 1 Tahun..,8
12732,Jakarta Pusat,1.300.000,4.0,"
Hi Phone
",Xiaomi Mi 5 - 32GB Internal - RAM 3GB - Support NFC,3
12733,Jakarta Pusat,980.000,4.9,"
Hi Phone
",XIAOMI NOTE BAMBOO GARANSI DISTRIBUTOR 1 TAHUN,22
12734,Jakarta Pusat,1.615.000,5.0,"
VIP Cellular
",Smartphone Protruly V10S 64GB 4GB Ram NEW Garansi 1 Tahun,19
12735,Kab. Bekasi,3.299.000,4.7,"
Bahari Cell
",REALME 3 PRO RAM 6 - 128 GB,25
12736,Kab. Bekasi,2.850.000,0,"
Bahari Cell
",REALME 3 PRO RAM 6 - 64 GB,0
12737,Cilegon,2.999.000,0,"
warung data selluler
",REALME 5 PRO NEW RAM 4GB ROM 128GB ORIGINAL GARANSI RESMI,0
12738,Kab. Bekasi,2.680.000,5.0,"
Bahari Cell
",REALME 3 PRO RAM 4 - 64 GB,5
12739,Jakarta Selatan,2.850.000,0,"
HENDRI SARTONO
",Oppo F11,0
12740,Kab. Bekasi,3.150.000,5.0,"
Bahari Cell
",ASUS ZENFONE MAX PRO M2 RAM 6 - 64 GB,10
12741,Kab. Bekasi,3.630.000,5.0,"
Bahari Cell
",REALME X,1
12742,Kab. Bekasi,3.020.000,5.0,"
Bahari Cell
",VIVO Z1 PRO RAM 4 - 64 GB,1
12743,Kab. Bekasi,2.790.000,5.0,"
Bahari Cell
",REALME 5 PRO RAM 4 - 128 GB,1
12744,Sukoharjo,9.500.000,0,"
Mas Joko Camera
",Huawei P30 Baru Bonus FreeLace,0
12745,Kab. Tangerang,3.850.000,0,"
Melinda
",vivo y83 pri,0
12746,Kab. Tangerang,3.400.000,0,"
Melinda
",samsung A7 2018,0
12747,Kab. Tangerang,2.660.000,0,"
Melinda
",oppo A7 2019,0
12748,Bogor,3.000.000,0,"
mohamad ferdin
",vivo v15,0
12749,Jakarta Pusat,4.940.000,0,"
Fitri Sandra
",SAMSUNG A70 RAM 6GB INTERNAL 128GB NEW SEIN,0
12750,Jakarta Pusat,1.565.000,4.9,"
Hose Shop
",Smartphone Ratel Cell Ram 6GB Rom 128GB Game Suport NFC,7
12751,Jakarta Pusat,655.000,0,"
Hose Shop
",smartphone TCL 3S 4G Lte 2GB Ram 16GB Rom 1 tahun Garansi,0
12752,Jakarta Pusat,1.615.000,5.0,"
Hose Shop
",Smartphone Protruly V10S 64GB 4GB Ram NEW,2
12753,Jakarta Pusat,990.000,5.0,"
Hose Shop
",Smartphone Changhong R8 Ram 4GB Rom 64gb,3
12754,Jakarta Pusat,1.215.000,4.5,"
Hose Shop
",Philips s562z Ram 4GB Rom 64gb New,4
12755,Jakarta Pusat,1.050.000,5.0,"
Hose Shop
",China Mobile N3 3GB 32GB M850 FHD NFC QuickCharge 3.0 SD,5
12756,Jakarta Pusat,1.275.000,4.9,"
Hose Shop
",Blackview S8 Ram 4GB 64GB Black View NEW BNIB,14
12757,Jakarta Pusat,1.165.000,5.0,"
Hose Shop
",Smart Phone OBXIN 4G PLUS V16 64GB RAM 4GB Cloud,1
12758,Kab. Bekasi,1.950.000,4.6,"
Bahari Cell
",REALME 3 RAM 3 - 64 GB,5
12759,Jakarta Pusat,1.615.000,5.0,"
Hi Phone
",ProTrully Darling V10S - Ram 4GB Internal 64GB - NFC - VR Camera,6
12760,Jakarta Pusat,1.215.000,4.7,"
Hi Phone
",Philips S562z - 4GB Ram 64 GB Internal - Garansi,3
12761,Jakarta Pusat,990.000,5.0,"
Hi Phone
",Changhong R8 - 4GB Ram 64 GB Internal - Garansi,3
12762,Jakarta Pusat,1.875.000,4.9,"
Hi Phone
",Gome U9 - Ram 6GB Internal 64GB - Face ID - Garansi 1 Tahun..,8
12763,Jakarta Pusat,1.300.000,4.0,"
Hi Phone
",Xiaomi Mi 5 - 32GB Internal - RAM 3GB - Support NFC,3
12764,Jakarta Pusat,980.000,4.9,"
Hi Phone
",XIAOMI NOTE BAMBOO GARANSI DISTRIBUTOR 1 TAHUN,22
12765,Jakarta Pusat,1.615.000,5.0,"
VIP Cellular
",Smartphone Protruly V10S 64GB 4GB Ram NEW Garansi 1 Tahun,19
12766,Kab. Bekasi,3.299.000,4.7,"
Bahari Cell
",REALME 3 PRO RAM 6 - 128 GB,25
12767,Kab. Bekasi,2.850.000,0,"
Bahari Cell
",REALME 3 PRO RAM 6 - 64 GB,0
12768,Cilegon,2.999.000,0,"
warung data selluler
",REALME 5 PRO NEW RAM 4GB ROM 128GB ORIGINAL GARANSI RESMI,0
12769,Kab. Bekasi,2.680.000,5.0,"
Bahari Cell
",REALME 3 PRO RAM 4 - 64 GB,5
12770,Jakarta Selatan,2.850.000,0,"
HENDRI SARTONO
",Oppo F11,0
12771,Kab. Bekasi,3.150.000,5.0,"
Bahari Cell
",ASUS ZENFONE MAX PRO M2 RAM 6 - 64 GB,10
12772,Kab. Bekasi,3.630.000,5.0,"
Bahari Cell
",REALME X,1
12773,Kab. Bekasi,3.020.000,5.0,"
Bahari Cell
",VIVO Z1 PRO RAM 4 - 64 GB,1
12774,Kab. Bekasi,2.790.000,5.0,"
Bahari Cell
",REALME 5 PRO RAM 4 - 128 GB,1
12775,Sukoharjo,9.500.000,0,"
Mas Joko Camera
",Huawei P30 Baru Bonus FreeLace,0
12776,Kab. Tangerang,3.850.000,0,"
Melinda
",vivo y83 pri,0
12777,Kab. Tangerang,3.400.000,0,"
Melinda
",samsung A7 2018,0
12778,Kab. Tangerang,2.660.000,0,"
Melinda
",oppo A7 2019,0
12779,Bogor,3.000.000,0,"
mohamad ferdin
",vivo v15,0
12780,Jakarta Pusat,1.565.000,4.9,"
Hose Shop
",Smartphone Ratel Cell Ram 6GB Rom 128GB Game Suport NFC,7
12781,Jakarta Pusat,655.000,0,"
Hose Shop
",smartphone TCL 3S 4G Lte 2GB Ram 16GB Rom 1 tahun Garansi,0
12782,Jakarta Pusat,1.615.000,5.0,"
Hose Shop
",Smartphone Protruly V10S 64GB 4GB Ram NEW,2
12783,Jakarta Pusat,990.000,5.0,"
Hose Shop
",Smartphone Changhong R8 Ram 4GB Rom 64gb,3
12784,Jakarta Pusat,1.215.000,4.5,"
Hose Shop
",Philips s562z Ram 4GB Rom 64gb New,4
12785,Jakarta Pusat,1.050.000,5.0,"
Hose Shop
",China Mobile N3 3GB 32GB M850 FHD NFC QuickCharge 3.0 SD,5
12786,Jakarta Pusat,1.275.000,4.9,"
Hose Shop
",Blackview S8 Ram 4GB 64GB Black View NEW BNIB,14
12787,Jakarta Pusat,1.165.000,5.0,"
Hose Shop
",Smart Phone OBXIN 4G PLUS V16 64GB RAM 4GB Cloud,1
12788,Kab. Bekasi,1.950.000,4.6,"
Bahari Cell
",REALME 3 RAM 3 - 64 GB,5
12789,Jakarta Pusat,1.615.000,5.0,"
Hi Phone
",ProTrully Darling V10S - Ram 4GB Internal 64GB - NFC - VR Camera,6
12790,Jakarta Pusat,1.215.000,4.7,"
Hi Phone
",Philips S562z - 4GB Ram 64 GB Internal - Garansi,3
12791,Jakarta Pusat,990.000,5.0,"
Hi Phone
",Changhong R8 - 4GB Ram 64 GB Internal - Garansi,3
12792,Jakarta Pusat,1.875.000,4.9,"
Hi Phone
",Gome U9 - Ram 6GB Internal 64GB - Face ID - Garansi 1 Tahun..,8
12793,Jakarta Pusat,1.300.000,4.0,"
Hi Phone
",Xiaomi Mi 5 - 32GB Internal - RAM 3GB - Support NFC,3
12794,Jakarta Pusat,980.000,4.9,"
Hi Phone
",XIAOMI NOTE BAMBOO GARANSI DISTRIBUTOR 1 TAHUN,22
12795,Jakarta Pusat,1.615.000,5.0,"
VIP Cellular
",Smartphone Protruly V10S 64GB 4GB Ram NEW Garansi 1 Tahun,19
12796,Kab. Bekasi,3.299.000,4.7,"
Bahari Cell
",REALME 3 PRO RAM 6 - 128 GB,25
12797,Kab. Bekasi,2.850.000,0,"
Bahari Cell
",REALME 3 PRO RAM 6 - 64 GB,0
12798,Cilegon,2.999.000,0,"
warung data selluler
",REALME 5 PRO NEW RAM 4GB ROM 128GB ORIGINAL GARANSI RESMI,0
12799,Kab. Bekasi,2.680.000,5.0,"
Bahari Cell
",REALME 3 PRO RAM 4 - 64 GB,5
12800,Jakarta Selatan,2.850.000,0,"
HENDRI SARTONO
",Oppo F11,0
12801,Kab. Bekasi,3.150.000,5.0,"
Bahari Cell
",ASUS ZENFONE MAX PRO M2 RAM 6 - 64 GB,10
12802,Kab. Bekasi,3.630.000,5.0,"
Bahari Cell
",REALME X,1
12803,Kab. Bekasi,3.020.000,5.0,"
Bahari Cell
",VIVO Z1 PRO RAM 4 - 64 GB,1
12804,Kab. Bekasi,2.790.000,5.0,"
Bahari Cell
",REALME 5 PRO RAM 4 - 128 GB,1
12805,Sukoharjo,9.500.000,0,"
Mas Joko Camera
",Huawei P30 Baru Bonus FreeLace,0
12806,Kab. Tangerang,3.850.000,0,"
Melinda
",vivo y83 pri,0
12807,Kab. Tangerang,3.400.000,0,"
Melinda
",samsung A7 2018,0
12808,Kab. Tangerang,2.660.000,0,"
Melinda
",oppo A7 2019,0
12809,Bogor,3.000.000,0,"
mohamad ferdin
",vivo v15,0
12810,Jakarta Pusat,1.565.000,4.9,"
Hose Shop
",Smartphone Ratel Cell Ram 6GB Rom 128GB Game Suport NFC,7
12811,Jakarta Pusat,655.000,0,"
Hose Shop
",smartphone TCL 3S 4G Lte 2GB Ram 16GB Rom 1 tahun Garansi,0
12812,Jakarta Pusat,1.615.000,5.0,"
Hose Shop
",Smartphone Protruly V10S 64GB 4GB Ram NEW,2
12813,Jakarta Pusat,990.000,5.0,"
Hose Shop
",Smartphone Changhong R8 Ram 4GB Rom 64gb,3
12814,Jakarta Pusat,1.215.000,4.5,"
Hose Shop
",Philips s562z Ram 4GB Rom 64gb New,4
12815,Jakarta Pusat,1.050.000,5.0,"
Hose Shop
",China Mobile N3 3GB 32GB M850 FHD NFC QuickCharge 3.0 SD,5
12816,Jakarta Pusat,1.275.000,4.9,"
Hose Shop
",Blackview S8 Ram 4GB 64GB Black View NEW BNIB,14
12817,Jakarta Pusat,1.165.000,5.0,"
Hose Shop
",Smart Phone OBXIN 4G PLUS V16 64GB RAM 4GB Cloud,1
12818,Kab. Bekasi,1.950.000,4.6,"
Bahari Cell
",REALME 3 RAM 3 - 64 GB,5
12819,Jakarta Pusat,1.615.000,5.0,"
Hi Phone
",ProTrully Darling V10S - Ram 4GB Internal 64GB - NFC - VR Camera,6
12820,Jakarta Pusat,1.215.000,4.7,"
Hi Phone
",Philips S562z - 4GB Ram 64 GB Internal - Garansi,3
12821,Jakarta Pusat,990.000,5.0,"
Hi Phone
",Changhong R8 - 4GB Ram 64 GB Internal - Garansi,3
12822,Jakarta Pusat,1.875.000,4.9,"
Hi Phone
",Gome U9 - Ram 6GB Internal 64GB - Face ID - Garansi 1 Tahun..,8
12823,Jakarta Pusat,1.300.000,4.0,"
Hi Phone
",Xiaomi Mi 5 - 32GB Internal - RAM 3GB - Support NFC,3
12824,Jakarta Pusat,980.000,4.9,"
Hi Phone
",XIAOMI NOTE BAMBOO GARANSI DISTRIBUTOR 1 TAHUN,22
12825,Jakarta Pusat,1.615.000,5.0,"
VIP Cellular
",Smartphone Protruly V10S 64GB 4GB Ram NEW Garansi 1 Tahun,19
12826,Kab. Bekasi,3.299.000,4.7,"
Bahari Cell
",REALME 3 PRO RAM 6 - 128 GB,25
12827,Kab. Bekasi,2.850.000,0,"
Bahari Cell
",REALME 3 PRO RAM 6 - 64 GB,0
12828,Cilegon,2.999.000,0,"
warung data selluler
",REALME 5 PRO NEW RAM 4GB ROM 128GB ORIGINAL GARANSI RESMI,0
12829,Kab. Bekasi,2.680.000,5.0,"
Bahari Cell
",REALME 3 PRO RAM 4 - 64 GB,5
12830,Jakarta Selatan,2.850.000,0,"
HENDRI SARTONO
",Oppo F11,0
12831,Kab. Bekasi,3.150.000,5.0,"
Bahari Cell
",ASUS ZENFONE MAX PRO M2 RAM 6 - 64 GB,10
12832,Kab. Bekasi,3.630.000,5.0,"
Bahari Cell
",REALME X,1
12833,Kab. Bekasi,3.020.000,5.0,"
Bahari Cell
",VIVO Z1 PRO RAM 4 - 64 GB,1
12834,Kab. Bekasi,2.790.000,5.0,"
Bahari Cell
",REALME 5 PRO RAM 4 - 128 GB,1
12835,Sukoharjo,9.500.000,0,"
Mas Joko Camera
",Huawei P30 Baru Bonus FreeLace,0
12836,Kab. Tangerang,3.850.000,0,"
Melinda
",vivo y83 pri,0
12837,Kab. Tangerang,3.400.000,0,"
Melinda
",samsung A7 2018,0
12838,Kab. Tangerang,2.660.000,0,"
Melinda
",oppo A7 2019,0
12839,Bogor,3.000.000,0,"
mohamad ferdin
",vivo v15,0
12840,Jakarta Pusat,1.565.000,4.9,"
Hose Shop
",Smartphone Ratel Cell Ram 6GB Rom 128GB Game Suport NFC,7
12841,Jakarta Pusat,655.000,0,"
Hose Shop
",smartphone TCL 3S 4G Lte 2GB Ram 16GB Rom 1 tahun Garansi,0
12842,Jakarta Pusat,1.615.000,5.0,"
Hose Shop
",Smartphone Protruly V10S 64GB 4GB Ram NEW,2
12843,Jakarta Pusat,990.000,5.0,"
Hose Shop
",Smartphone Changhong R8 Ram 4GB Rom 64gb,3
12844,Jakarta Pusat,1.215.000,4.5,"
Hose Shop
",Philips s562z Ram 4GB Rom 64gb New,4
12845,Jakarta Pusat,1.050.000,5.0,"
Hose Shop
",China Mobile N3 3GB 32GB M850 FHD NFC QuickCharge 3.0 SD,5
12846,Jakarta Pusat,1.275.000,4.9,"
Hose Shop
",Blackview S8 Ram 4GB 64GB Black View NEW BNIB,14
12847,Jakarta Pusat,1.165.000,5.0,"
Hose Shop
",Smart Phone OBXIN 4G PLUS V16 64GB RAM 4GB Cloud,1
12848,Kab. Bekasi,1.950.000,4.6,"
Bahari Cell
",REALME 3 RAM 3 - 64 GB,5
12849,Jakarta Pusat,1.615.000,5.0,"
Hi Phone
",ProTrully Darling V10S - Ram 4GB Internal 64GB - NFC - VR Camera,6
12850,Jakarta Pusat,1.215.000,4.7,"
Hi Phone
",Philips S562z - 4GB Ram 64 GB Internal - Garansi,3
12851,Jakarta Pusat,990.000,5.0,"
Hi Phone
",Changhong R8 - 4GB Ram 64 GB Internal - Garansi,3
12852,Jakarta Pusat,1.875.000,4.9,"
Hi Phone
",Gome U9 - Ram 6GB Internal 64GB - Face ID - Garansi 1 Tahun..,8
12853,Jakarta Pusat,1.300.000,4.0,"
Hi Phone
",Xiaomi Mi 5 - 32GB Internal - RAM 3GB - Support NFC,3
12854,Jakarta Pusat,980.000,4.9,"
Hi Phone
",XIAOMI NOTE BAMBOO GARANSI DISTRIBUTOR 1 TAHUN,22
12855,Jakarta Pusat,1.615.000,5.0,"
VIP Cellular
",Smartphone Protruly V10S 64GB 4GB Ram NEW Garansi 1 Tahun,19
12856,Kab. Bekasi,3.299.000,4.7,"
Bahari Cell
",REALME 3 PRO RAM 6 - 128 GB,25
12857,Kab. Bekasi,2.850.000,0,"
Bahari Cell
",REALME 3 PRO RAM 6 - 64 GB,0
12858,Cilegon,2.999.000,0,"
warung data selluler
",REALME 5 PRO NEW RAM 4GB ROM 128GB ORIGINAL GARANSI RESMI,0
12859,Kab. Bekasi,2.680.000,5.0,"
Bahari Cell
",REALME 3 PRO RAM 4 - 64 GB,5
12860,Jakarta Selatan,2.850.000,0,"
HENDRI SARTONO
",Oppo F11,0
12861,Kab. Bekasi,3.150.000,5.0,"
Bahari Cell
",ASUS ZENFONE MAX PRO M2 RAM 6 - 64 GB,10
12862,Kab. Bekasi,3.630.000,5.0,"
Bahari Cell
",REALME X,1
12863,Kab. Bekasi,3.020.000,5.0,"
Bahari Cell
",VIVO Z1 PRO RAM 4 - 64 GB,1
12864,Kab. Bekasi,2.790.000,5.0,"
Bahari Cell
",REALME 5 PRO RAM 4 - 128 GB,1
12865,Sukoharjo,9.500.000,0,"
Mas Joko Camera
",Huawei P30 Baru Bonus FreeLace,0
12866,Kab. Tangerang,3.850.000,0,"
Melinda
",vivo y83 pri,0
12867,Kab. Tangerang,3.400.000,0,"
Melinda
",samsung A7 2018,0
12868,Kab. Tangerang,2.660.000,0,"
Melinda
",oppo A7 2019,0
12869,Bogor,3.000.000,0,"
mohamad ferdin
",vivo v15,0
12870,Jakarta Pusat,1.565.000,4.9,"
Hose Shop
",Smartphone Ratel Cell Ram 6GB Rom 128GB Game Suport NFC,7
12871,Jakarta Pusat,655.000,0,"
Hose Shop
",smartphone TCL 3S 4G Lte 2GB Ram 16GB Rom 1 tahun Garansi,0
12872,Jakarta Pusat,1.615.000,5.0,"
Hose Shop
",Smartphone Protruly V10S 64GB 4GB Ram NEW,2
12873,Jakarta Pusat,990.000,5.0,"
Hose Shop
",Smartphone Changhong R8 Ram 4GB Rom 64gb,3
12874,Jakarta Pusat,1.215.000,4.5,"
Hose Shop
",Philips s562z Ram 4GB Rom 64gb New,4
12875,Jakarta Pusat,1.050.000,5.0,"
Hose Shop
",China Mobile N3 3GB 32GB M850 FHD NFC QuickCharge 3.0 SD,5
12876,Jakarta Pusat,1.275.000,4.9,"
Hose Shop
",Blackview S8 Ram 4GB 64GB Black View NEW BNIB,14
12877,Jakarta Pusat,1.165.000,5.0,"
Hose Shop
",Smart Phone OBXIN 4G PLUS V16 64GB RAM 4GB Cloud,1
12878,Kab. Bekasi,1.950.000,4.6,"
Bahari Cell
",REALME 3 RAM 3 - 64 GB,5
12879,Jakarta Pusat,1.615.000,5.0,"
Hi Phone
",ProTrully Darling V10S - Ram 4GB Internal 64GB - NFC - VR Camera,6
12880,Jakarta Pusat,1.215.000,4.7,"
Hi Phone
",Philips S562z - 4GB Ram 64 GB Internal - Garansi,3
12881,Jakarta Pusat,990.000,5.0,"
Hi Phone
",Changhong R8 - 4GB Ram 64 GB Internal - Garansi,3
12882,Jakarta Pusat,1.875.000,4.9,"
Hi Phone
",Gome U9 - Ram 6GB Internal 64GB - Face ID - Garansi 1 Tahun..,8
12883,Jakarta Pusat,1.300.000,4.0,"
Hi Phone
",Xiaomi Mi 5 - 32GB Internal - RAM 3GB - Support NFC,3
12884,Jakarta Pusat,980.000,4.9,"
Hi Phone
",XIAOMI NOTE BAMBOO GARANSI DISTRIBUTOR 1 TAHUN,22
12885,Jakarta Pusat,1.615.000,5.0,"
VIP Cellular
",Smartphone Protruly V10S 64GB 4GB Ram NEW Garansi 1 Tahun,19
12886,Kab. Bekasi,3.299.000,4.7,"
Bahari Cell
",REALME 3 PRO RAM 6 - 128 GB,25
12887,Kab. Bekasi,2.850.000,0,"
Bahari Cell
",REALME 3 PRO RAM 6 - 64 GB,0
12888,Cilegon,2.999.000,0,"
warung data selluler
",REALME 5 PRO NEW RAM 4GB ROM 128GB ORIGINAL GARANSI RESMI,0
12889,Kab. Bekasi,2.680.000,5.0,"
Bahari Cell
",REALME 3 PRO RAM 4 - 64 GB,5
12890,Jakarta Selatan,2.850.000,0,"
HENDRI SARTONO
",Oppo F11,0
12891,Kab. Bekasi,3.150.000,5.0,"
Bahari Cell
",ASUS ZENFONE MAX PRO M2 RAM 6 - 64 GB,10
12892,Kab. Bekasi,3.630.000,5.0,"
Bahari Cell
",REALME X,1
12893,Kab. Bekasi,3.020.000,5.0,"
Bahari Cell
",VIVO Z1 PRO RAM 4 - 64 GB,1
12894,Kab. Bekasi,2.790.000,5.0,"
Bahari Cell
",REALME 5 PRO RAM 4 - 128 GB,1
12895,Sukoharjo,9.500.000,0,"
Mas Joko Camera
",Huawei P30 Baru Bonus FreeLace,0
12896,Kab. Tangerang,3.850.000,0,"
Melinda
",vivo y83 pri,0
12897,Kab. Tangerang,3.400.000,0,"
Melinda
",samsung A7 2018,0
12898,Kab. Tangerang,2.660.000,0,"
Melinda
",oppo A7 2019,0
12899,Bogor,3.000.000,0,"
mohamad ferdin
",vivo v15,0
12900,Jakarta Pusat,1.565.000,4.9,"
Hose Shop
",Smartphone Ratel Cell Ram 6GB Rom 128GB Game Suport NFC,7
12901,Jakarta Pusat,655.000,0,"
Hose Shop
",smartphone TCL 3S 4G Lte 2GB Ram 16GB Rom 1 tahun Garansi,0
12902,Jakarta Pusat,1.615.000,5.0,"
Hose Shop
",Smartphone Protruly V10S 64GB 4GB Ram NEW,2
12903,Jakarta Pusat,990.000,5.0,"
Hose Shop
",Smartphone Changhong R8 Ram 4GB Rom 64gb,3
12904,Jakarta Pusat,1.215.000,4.5,"
Hose Shop
",Philips s562z Ram 4GB Rom 64gb New,4
12905,Jakarta Pusat,1.050.000,5.0,"
Hose Shop
",China Mobile N3 3GB 32GB M850 FHD NFC QuickCharge 3.0 SD,5
12906,Jakarta Pusat,1.275.000,4.9,"
Hose Shop
",Blackview S8 Ram 4GB 64GB Black View NEW BNIB,14
12907,Jakarta Pusat,1.165.000,5.0,"
Hose Shop
",Smart Phone OBXIN 4G PLUS V16 64GB RAM 4GB Cloud,1
12908,Kab. Bekasi,1.950.000,4.6,"
Bahari Cell
",REALME 3 RAM 3 - 64 GB,5
12909,Jakarta Pusat,1.615.000,5.0,"
Hi Phone
",ProTrully Darling V10S - Ram 4GB Internal 64GB - NFC - VR Camera,6
12910,Jakarta Pusat,1.215.000,4.7,"
Hi Phone
",Philips S562z - 4GB Ram 64 GB Internal - Garansi,3
12911,Jakarta Pusat,990.000,5.0,"
Hi Phone
",Changhong R8 - 4GB Ram 64 GB Internal - Garansi,3
12912,Jakarta Pusat,1.875.000,4.9,"
Hi Phone
",Gome U9 - Ram 6GB Internal 64GB - Face ID - Garansi 1 Tahun..,8
12913,Jakarta Pusat,1.300.000,4.0,"
Hi Phone
",Xiaomi Mi 5 - 32GB Internal - RAM 3GB - Support NFC,3
12914,Jakarta Pusat,980.000,4.9,"
Hi Phone
",XIAOMI NOTE BAMBOO GARANSI DISTRIBUTOR 1 TAHUN,22
12915,Jakarta Pusat,1.615.000,5.0,"
VIP Cellular
",Smartphone Protruly V10S 64GB 4GB Ram NEW Garansi 1 Tahun,19
12916,Kab. Bekasi,3.299.000,4.7,"
Bahari Cell
",REALME 3 PRO RAM 6 - 128 GB,25
12917,Kab. Bekasi,2.850.000,0,"
Bahari Cell
",REALME 3 PRO RAM 6 - 64 GB,0
12918,Cilegon,2.999.000,0,"
warung data selluler
",REALME 5 PRO NEW RAM 4GB ROM 128GB ORIGINAL GARANSI RESMI,0
12919,Kab. Bekasi,2.680.000,5.0,"
Bahari Cell
",REALME 3 PRO RAM 4 - 64 GB,5
12920,Jakarta Selatan,2.850.000,0,"
HENDRI SARTONO
",Oppo F11,0
12921,Kab. Bekasi,3.150.000,5.0,"
Bahari Cell
",ASUS ZENFONE MAX PRO M2 RAM 6 - 64 GB,10
12922,Kab. Bekasi,3.630.000,5.0,"
Bahari Cell
",REALME X,1
12923,Kab. Bekasi,3.020.000,5.0,"
Bahari Cell
",VIVO Z1 PRO RAM 4 - 64 GB,1
12924,Kab. Bekasi,2.790.000,5.0,"
Bahari Cell
",REALME 5 PRO RAM 4 - 128 GB,1
12925,Sukoharjo,9.500.000,0,"
Mas Joko Camera
",Huawei P30 Baru Bonus FreeLace,0
12926,Kab. Tangerang,3.850.000,0,"
Melinda
",vivo y83 pri,0
12927,Kab. Tangerang,3.400.000,0,"
Melinda
",samsung A7 2018,0
12928,Kab. Tangerang,2.660.000,0,"
Melinda
",oppo A7 2019,0
12929,Bogor,3.000.000,0,"
mohamad ferdin
",vivo v15,0
12930,Jakarta Pusat,1.565.000,4.9,"
Hose Shop
",Smartphone Ratel Cell Ram 6GB Rom 128GB Game Suport NFC,7
12931,Jakarta Pusat,655.000,0,"
Hose Shop
",smartphone TCL 3S 4G Lte 2GB Ram 16GB Rom 1 tahun Garansi,0
12932,Jakarta Pusat,1.615.000,5.0,"
Hose Shop
",Smartphone Protruly V10S 64GB 4GB Ram NEW,2
12933,Jakarta Pusat,990.000,5.0,"
Hose Shop
",Smartphone Changhong R8 Ram 4GB Rom 64gb,3
12934,Jakarta Pusat,1.215.000,4.5,"
Hose Shop
",Philips s562z Ram 4GB Rom 64gb New,4
